indice,conv,curso_aca,especialidad,id,nota_bach,nota_def,nota_prue,universidad,cod_universidad
2988,C65,2017/2018,officiis,eJJ10027,9.98,9.61,5.13,Universidad de Madrid,UDM01
2989,C59,2020/2021,unde,GmM14363,5.35,6.44,7.87,Universidad de Barcelona,UDB02
2990,C15,2023/2024,omnis,Ota95980,9.4,7.0,7.0,Universidad de Barcelona,UDB02
2991,C51,2018/2019,sint,Ieo39723,8.6,8.96,5.55,Universidad de La Laguna,ULL03
2992,C40,2020/2021,sequi,CNf76910,5.64,9.54,9.94,Universidad de Barcelona,UDB02
2993,C32,2020/2021,incidunt,yvz49448,8.55,5.5,5.71,Universidad de La Laguna,ULL03
2994,C20,2019/2020,facilis,vsd89646,5.74,6.07,7.29,Universidad de La Laguna,ULL03
2995,C03,2020/2021,harum,WyV53132,9.89,9.26,5.71,Universidad de Barcelona,UDB02
2996,C08,2021/2022,minima,FJm35944,8.4,8.95,9.29,Universidad de La Laguna,ULL03
2997,C48,2017/2018,quia,Owm73919,5.24,10.0,5.44,Universidad de Madrid,UDM01
2998,C02,2017/2018,incidunt,HFF26134,8.83,6.9,6.79,Universidad de Madrid,UDM01
2999,C47,2017/2018,eius,SvB38955,8.61,8.53,9.35,Universidad de Barcelona,UDB02
3000,C42,2017/2018,accusamus,CCu79806,8.71,7.84,6.96,Universidad de Madrid,UDM01
3001,C29,2019/2020,doloremque,CTi63690,7.31,6.59,9.19,Universidad de Barcelona,UDB02
3002,C13,2017/2018,magni,Pdm96154,6.62,5.07,9.3,Universidad de Barcelona,UDB02
3003,C06,2017/2018,praesentium,uae66581,5.65,7.55,5.87,Universidad de Madrid,UDM01
3004,C90,2021/2022,amet,lmO46049,7.66,9.18,6.38,Universidad de Barcelona,UDB02
3005,C00,2019/2020,eos,BmQ56402,9.72,6.95,8.14,Universidad de Madrid,UDM01
3006,C67,2019/2020,et,rZC53051,5.25,6.36,8.84,Universidad de La Laguna,ULL03
3007,C20,2018/2019,in,zsd43237,7.59,8.87,9.11,Universidad de Madrid,UDM01
3008,C26,2022/2023,unde,xlA80335,5.34,9.15,6.04,Universidad de La Laguna,ULL03
3009,C93,2019/2020,culpa,ktW79675,5.32,7.77,8.59,Universidad de La Laguna,ULL03
3010,C12,2020/2021,pariatur,DPG77083,8.99,5.92,6.92,Universidad de Barcelona,UDB02
3011,C42,2021/2022,debitis,dAO45803,6.7,5.21,6.39,Universidad de La Laguna,ULL03
3012,C23,2021/2022,tempore,yJe64274,6.54,7.81,9.66,Universidad de La Laguna,ULL03
3013,C49,2021/2022,soluta,WcV00383,7.57,8.13,7.76,Universidad de La Laguna,ULL03
3014,C77,2017/2018,illum,Ndu93491,7.01,5.02,5.4,Universidad de La Laguna,ULL03
3015,C00,2022/2023,aut,IUj73016,8.11,9.49,7.64,Universidad de Madrid,UDM01
3016,C97,2021/2022,magnam,vEc90405,6.51,6.48,7.82,Universidad de La Laguna,ULL03
3017,C15,2017/2018,error,lZO19362,7.22,9.31,6.77,Universidad de Barcelona,UDB02
3018,C11,2020/2021,repellat,DYJ56655,5.08,5.51,5.34,Universidad de Madrid,UDM01
3019,C69,2022/2023,sint,Inr01356,5.68,8.52,7.0,Universidad de Madrid,UDM01
3020,C74,2017/2018,quos,Wwd38803,5.18,9.27,5.24,Universidad de Barcelona,UDB02
3021,C40,2018/2019,nemo,Pon88392,8.38,8.01,9.23,Universidad de Barcelona,UDB02
3022,C86,2022/2023,aspernatur,UDC99400,6.54,6.12,9.21,Universidad de Barcelona,UDB02
3023,C86,2017/2018,culpa,DXY76346,7.66,5.61,5.0,Universidad de La Laguna,ULL03
3024,C40,2023/2024,atque,Tak83834,5.51,9.98,6.46,Universidad de La Laguna,ULL03
3025,C91,2018/2019,doloribus,ZTt45940,9.37,9.97,9.55,Universidad de Barcelona,UDB02
3026,C13,2018/2019,libero,gvV18418,8.19,6.14,6.42,Universidad de Barcelona,UDB02
3027,C34,2021/2022,sapiente,GDr21680,6.71,5.9,6.12,Universidad de La Laguna,ULL03
3028,C85,2020/2021,id,Itp73690,7.07,9.41,8.44,Universidad de La Laguna,ULL03
3029,C06,2017/2018,aperiam,UWZ68218,7.36,6.17,5.09,Universidad de La Laguna,ULL03
3030,C40,2022/2023,minus,ksh63640,9.68,5.67,6.16,Universidad de La Laguna,ULL03
3031,C93,2023/2024,numquam,wGU50785,8.77,8.84,6.42,Universidad de La Laguna,ULL03
3032,C40,2022/2023,possimus,BPr07443,9.42,7.59,5.53,Universidad de Barcelona,UDB02
3033,C94,2021/2022,sed,fsu78906,5.86,6.1,6.75,Universidad de Barcelona,UDB02
3034,C67,2021/2022,sunt,XwP81466,8.81,8.19,7.64,Universidad de La Laguna,ULL03
3035,C32,2022/2023,nemo,BCr05334,8.8,5.81,7.39,Universidad de La Laguna,ULL03
3036,C03,2019/2020,deleniti,DiZ33806,5.71,8.42,7.41,Universidad de Madrid,UDM01
3037,C32,2020/2021,animi,bIN30767,9.04,5.56,8.96,Universidad de Madrid,UDM01
3038,C75,2017/2018,corporis,LHW09056,6.44,5.27,7.48,Universidad de La Laguna,ULL03
3039,C37,2018/2019,molestias,Wbv71828,7.77,6.55,7.59,Universidad de La Laguna,ULL03
3040,C81,2020/2021,ut,Fpo43549,5.19,5.42,6.04,Universidad de Madrid,UDM01
3041,C48,2017/2018,voluptate,Gux39893,6.09,8.89,6.22,Universidad de La Laguna,ULL03
3042,C81,2019/2020,aut,OFc53072,7.12,9.11,6.71,Universidad de Barcelona,UDB02
3043,C84,2023/2024,porro,Rbl43464,7.62,6.43,5.87,Universidad de Madrid,UDM01
3044,C84,2021/2022,distinctio,hfc78019,9.81,5.72,9.5,Universidad de Barcelona,UDB02
3045,C99,2018/2019,magni,bHg76816,5.05,7.6,7.13,Universidad de La Laguna,ULL03
3046,C51,2019/2020,atque,ZiR10795,5.37,7.13,9.78,Universidad de Barcelona,UDB02
3047,C27,2023/2024,numquam,YVt23901,6.49,9.57,6.26,Universidad de La Laguna,ULL03
3048,C31,2023/2024,quod,rNT87529,6.3,7.8,5.82,Universidad de La Laguna,ULL03
3049,C57,2021/2022,fuga,eZF67200,8.64,5.37,8.55,Universidad de Barcelona,UDB02
3050,C87,2017/2018,veritatis,urD49720,7.3,6.52,9.53,Universidad de La Laguna,ULL03
3051,C58,2023/2024,culpa,XgA85739,9.62,6.35,5.47,Universidad de Barcelona,UDB02
3052,C76,2019/2020,iste,zII41301,5.21,7.81,6.46,Universidad de Barcelona,UDB02
3053,C46,2017/2018,nobis,bwI10042,9.24,9.81,8.41,Universidad de Madrid,UDM01
3054,C22,2017/2018,molestias,Rvx31755,5.75,7.12,5.48,Universidad de La Laguna,ULL03
3055,C94,2017/2018,necessitatibus,oIb80289,5.5,8.25,9.13,Universidad de Madrid,UDM01
3056,C76,2017/2018,veritatis,KIs94214,6.59,9.46,5.62,Universidad de Madrid,UDM01
3057,C34,2022/2023,voluptate,XsG37757,6.95,6.36,6.2,Universidad de Madrid,UDM01
3058,C94,2023/2024,reiciendis,tok84284,8.81,6.08,7.18,Universidad de La Laguna,ULL03
3059,C22,2023/2024,consequuntur,vZT61110,5.56,8.82,5.14,Universidad de La Laguna,ULL03
3060,C63,2022/2023,quibusdam,ZYk44650,5.01,5.45,6.98,Universidad de Madrid,UDM01
3061,C65,2019/2020,recusandae,DIY32287,5.43,5.24,6.81,Universidad de La Laguna,ULL03
3062,C72,2017/2018,fuga,Mvj77674,8.59,7.83,6.15,Universidad de La Laguna,ULL03
3063,C20,2020/2021,dolor,MQM56663,7.78,8.87,7.48,Universidad de La Laguna,ULL03
3064,C68,2020/2021,molestiae,zse07092,7.25,8.29,9.75,Universidad de La Laguna,ULL03
3065,C55,2021/2022,aspernatur,wGn16678,9.56,8.99,5.88,Universidad de Madrid,UDM01
3066,C27,2020/2021,quas,BiR75890,5.58,5.82,8.02,Universidad de Barcelona,UDB02
3067,C15,2020/2021,dolorum,mPt11953,7.36,5.72,6.63,Universidad de Barcelona,UDB02
3068,C91,2018/2019,iusto,CpD53354,9.39,9.05,7.97,Universidad de Barcelona,UDB02
3069,C49,2019/2020,quos,UVI84075,9.92,5.94,7.31,Universidad de La Laguna,ULL03
3070,C35,2021/2022,minima,jmQ41677,7.04,5.39,9.53,Universidad de Barcelona,UDB02
3071,C55,2017/2018,libero,hjh19327,6.16,8.65,9.93,Universidad de Madrid,UDM01
3072,C34,2018/2019,non,SUx46073,8.07,5.35,6.12,Universidad de Madrid,UDM01
3073,C30,2021/2022,aliquid,Slj76690,9.9,8.25,6.57,Universidad de Madrid,UDM01
3074,C39,2022/2023,numquam,FYr12092,5.69,9.26,8.09,Universidad de Madrid,UDM01
3075,C74,2022/2023,rerum,DJT07099,7.98,8.43,9.05,Universidad de Barcelona,UDB02
3076,C59,2019/2020,quas,kRo48080,9.77,7.29,6.66,Universidad de Madrid,UDM01
3077,C84,2022/2023,vero,RdX20301,9.76,5.89,5.81,Universidad de Madrid,UDM01
3078,C68,2017/2018,accusamus,MuE72453,7.98,9.62,9.42,Universidad de Barcelona,UDB02
3079,C91,2017/2018,dolorum,CBv02280,9.99,8.51,8.53,Universidad de Barcelona,UDB02
3080,C34,2022/2023,accusamus,Hwa44992,5.17,8.35,9.51,Universidad de Madrid,UDM01
3081,C99,2018/2019,distinctio,xIE79618,7.43,8.91,9.12,Universidad de La Laguna,ULL03
3082,C19,2021/2022,placeat,cVP14462,5.75,6.6,8.2,Universidad de La Laguna,ULL03
3083,C02,2019/2020,ut,lzf74028,7.11,8.71,9.65,Universidad de Madrid,UDM01
3084,C25,2017/2018,veritatis,RTB04100,6.81,7.69,8.05,Universidad de Barcelona,UDB02
3085,C59,2023/2024,consequuntur,NYm94852,8.7,9.85,6.6,Universidad de Madrid,UDM01
3086,C66,2020/2021,tempore,TpB93756,7.25,8.06,5.5,Universidad de La Laguna,ULL03
3087,C71,2023/2024,ab,sCw13360,7.41,8.64,8.39,Universidad de Barcelona,UDB02
3088,C30,2022/2023,minima,bzD64891,9.34,7.69,8.31,Universidad de Madrid,UDM01
3089,C27,2018/2019,illo,air63295,8.38,8.27,9.28,Universidad de La Laguna,ULL03
3090,C06,2022/2023,tempora,INQ57715,6.35,5.63,5.77,Universidad de La Laguna,ULL03
3091,C23,2022/2023,minus,bZe02356,7.51,9.92,9.91,Universidad de La Laguna,ULL03
3092,C89,2023/2024,ut,oQX33397,9.06,6.27,9.66,Universidad de Madrid,UDM01
3093,C94,2019/2020,facilis,cle04745,7.18,6.83,6.89,Universidad de Madrid,UDM01
3094,C46,2018/2019,voluptas,twT52520,6.38,9.06,6.6,Universidad de Barcelona,UDB02
3095,C44,2022/2023,accusamus,UqC08272,8.52,5.49,7.34,Universidad de La Laguna,ULL03
3096,C06,2022/2023,quos,ygG25422,6.96,8.08,8.09,Universidad de Barcelona,UDB02
3097,C05,2022/2023,alias,Uro09192,7.06,6.2,5.03,Universidad de Madrid,UDM01
3098,C43,2022/2023,quibusdam,Ykl64034,6.92,7.63,5.31,Universidad de Barcelona,UDB02
3099,C82,2021/2022,eveniet,fgv04975,9.01,5.88,8.47,Universidad de Madrid,UDM01
3100,C10,2018/2019,aperiam,Amo30839,6.14,9.31,8.67,Universidad de Barcelona,UDB02
3101,C95,2017/2018,libero,EOb08063,6.01,8.28,8.45,Universidad de Barcelona,UDB02
3102,C11,2023/2024,veritatis,jBc83008,5.14,9.83,6.8,Universidad de Madrid,UDM01
3103,C47,2019/2020,nemo,TSt64810,9.65,8.06,7.48,Universidad de La Laguna,ULL03
3104,C15,2021/2022,quasi,VGs09230,5.02,8.17,9.57,Universidad de La Laguna,ULL03
3105,C03,2020/2021,eius,bBH81413,8.74,9.88,7.71,Universidad de Madrid,UDM01
3106,C46,2023/2024,molestias,xtC53786,5.76,7.82,6.44,Universidad de La Laguna,ULL03
3107,C21,2018/2019,sit,lzb59172,5.64,6.15,9.95,Universidad de La Laguna,ULL03
3108,C39,2017/2018,sunt,FNG81545,8.4,6.89,5.15,Universidad de La Laguna,ULL03
3109,C17,2022/2023,recusandae,veZ42858,6.54,6.35,9.21,Universidad de Barcelona,UDB02
3110,C87,2023/2024,culpa,FLt85094,6.94,5.52,5.88,Universidad de Barcelona,UDB02
3111,C27,2018/2019,tempore,IWi52546,8.01,9.29,8.06,Universidad de Madrid,UDM01
3112,C43,2022/2023,expedita,iVl40944,5.56,5.08,7.06,Universidad de Barcelona,UDB02
3113,C83,2022/2023,voluptatum,ept41848,5.19,7.65,5.25,Universidad de Madrid,UDM01
3114,C71,2017/2018,sint,ghJ29322,8.1,9.63,6.92,Universidad de Barcelona,UDB02
3115,C99,2020/2021,est,ZUS46615,5.48,7.68,9.36,Universidad de Barcelona,UDB02
3116,C74,2023/2024,dolores,YVH75198,5.16,6.84,7.18,Universidad de Barcelona,UDB02
3117,C73,2019/2020,aliquid,fQL15505,9.55,5.0,7.56,Universidad de Madrid,UDM01
3118,C79,2017/2018,sint,wbF25155,8.14,5.29,8.54,Universidad de La Laguna,ULL03
3119,C56,2022/2023,magni,cxX35969,6.1,6.6,7.7,Universidad de Barcelona,UDB02
3120,C55,2021/2022,hic,Gky22831,5.26,7.79,6.39,Universidad de La Laguna,ULL03
3121,C68,2023/2024,ex,XOo40707,9.19,7.69,5.46,Universidad de Madrid,UDM01
3122,C30,2022/2023,laboriosam,HAF02884,7.24,7.53,9.57,Universidad de La Laguna,ULL03
3123,C18,2017/2018,deleniti,mik15672,8.03,9.79,6.97,Universidad de Madrid,UDM01
3124,C80,2022/2023,doloremque,Pwv97662,7.78,5.52,8.05,Universidad de La Laguna,ULL03
3125,C51,2018/2019,distinctio,phR21332,8.51,8.16,5.83,Universidad de Madrid,UDM01
3126,C33,2018/2019,sunt,EDG41261,9.59,5.39,9.21,Universidad de La Laguna,ULL03
3127,C91,2021/2022,quos,Hwj87276,7.51,7.39,8.29,Universidad de La Laguna,ULL03
3128,C49,2019/2020,necessitatibus,nTq52328,5.06,9.11,6.44,Universidad de Barcelona,UDB02
3129,C59,2019/2020,recusandae,yXK21468,5.51,9.46,5.04,Universidad de Barcelona,UDB02
3130,C63,2021/2022,hic,qTN41003,9.84,5.95,7.76,Universidad de Madrid,UDM01
3131,C37,2018/2019,magni,yDd77140,9.1,5.23,7.32,Universidad de La Laguna,ULL03
3132,C48,2021/2022,labore,XRm04524,5.61,6.96,8.76,Universidad de Barcelona,UDB02
3133,C09,2018/2019,iusto,Mxf55940,6.16,9.06,7.08,Universidad de La Laguna,ULL03
3134,C15,2023/2024,asperiores,NTr95756,8.8,9.53,5.61,Universidad de Madrid,UDM01
3135,C56,2020/2021,aut,YdU38296,5.5,8.94,7.55,Universidad de Barcelona,UDB02
3136,C52,2022/2023,tempore,gAX71366,7.11,8.56,8.78,Universidad de Barcelona,UDB02
3137,C07,2017/2018,esse,Mqv49384,6.08,6.75,7.87,Universidad de La Laguna,ULL03
3138,C09,2021/2022,officia,weT13204,7.34,6.49,8.74,Universidad de Madrid,UDM01
3139,C65,2020/2021,veritatis,tHZ45754,7.19,7.81,7.07,Universidad de Madrid,UDM01
3140,C68,2023/2024,quas,XpI23511,6.88,6.8,9.73,Universidad de La Laguna,ULL03
3141,C84,2018/2019,atque,WuX21848,5.63,5.56,7.66,Universidad de Madrid,UDM01
3142,C08,2017/2018,exercitationem,OKS58177,5.87,8.71,7.83,Universidad de Barcelona,UDB02
3143,C63,2020/2021,iure,EDg85590,7.31,8.26,7.43,Universidad de Madrid,UDM01
3144,C82,2022/2023,labore,ADJ85678,6.08,8.98,7.84,Universidad de Barcelona,UDB02
3145,C52,2018/2019,alias,Irv21676,9.5,5.69,6.38,Universidad de La Laguna,ULL03
3146,C79,2023/2024,dignissimos,nCc77480,6.89,9.38,6.9,Universidad de Barcelona,UDB02
3147,C27,2021/2022,sunt,FwN86748,6.37,9.8,6.79,Universidad de Madrid,UDM01
3148,C27,2018/2019,maiores,JoA88212,5.23,5.25,7.24,Universidad de La Laguna,ULL03
3149,C68,2020/2021,numquam,DSc37040,6.62,8.18,7.45,Universidad de Madrid,UDM01
3150,C40,2021/2022,officia,rtC05766,5.64,7.87,7.26,Universidad de Madrid,UDM01
3151,C74,2022/2023,aliquam,LUk67253,5.6,7.19,8.87,Universidad de Madrid,UDM01
3152,C39,2020/2021,ex,jnX85207,6.21,8.01,5.46,Universidad de Barcelona,UDB02
3153,C55,2021/2022,reiciendis,Ltu23389,8.9,7.49,6.06,Universidad de La Laguna,ULL03
3154,C74,2023/2024,omnis,bvJ08770,5.68,5.08,5.69,Universidad de Madrid,UDM01
3155,C77,2017/2018,rem,rFs32491,8.02,5.12,6.51,Universidad de Madrid,UDM01
3156,C66,2021/2022,adipisci,Rvf47354,9.53,9.2,7.86,Universidad de Madrid,UDM01
3157,C59,2020/2021,fugit,TPP62897,8.47,9.97,7.02,Universidad de La Laguna,ULL03
3158,C20,2018/2019,maiores,kIV64374,6.61,7.02,7.1,Universidad de La Laguna,ULL03
3159,C99,2022/2023,minima,RpW54147,6.74,6.94,6.72,Universidad de Barcelona,UDB02
3160,C80,2022/2023,vero,NLe94822,6.71,5.64,5.19,Universidad de La Laguna,ULL03
3161,C49,2023/2024,maiores,bTf46067,9.77,6.45,7.55,Universidad de La Laguna,ULL03
3162,C05,2018/2019,eligendi,cso58394,9.48,8.58,6.73,Universidad de Madrid,UDM01
3163,C81,2021/2022,quo,kBd95696,7.23,7.73,5.91,Universidad de Madrid,UDM01
3164,C25,2019/2020,alias,qNm53584,9.27,7.48,7.06,Universidad de Madrid,UDM01
3165,C00,2023/2024,cumque,IuB89534,5.94,6.71,9.75,Universidad de Barcelona,UDB02
3166,C54,2019/2020,voluptates,QEj03858,9.05,8.18,6.13,Universidad de Madrid,UDM01
3167,C42,2023/2024,consequuntur,His93163,9.66,9.03,5.35,Universidad de Barcelona,UDB02
3168,C24,2019/2020,dolor,Kgo05254,9.58,7.38,5.98,Universidad de Madrid,UDM01
3169,C36,2023/2024,consequatur,pNC32886,5.6,9.96,8.7,Universidad de Madrid,UDM01
3170,C59,2018/2019,eum,CRP34058,8.3,9.78,6.37,Universidad de La Laguna,ULL03
3171,C74,2023/2024,facilis,MdB16717,7.57,6.45,5.39,Universidad de La Laguna,ULL03
3172,C58,2022/2023,est,qEh81973,7.57,9.19,6.36,Universidad de Madrid,UDM01
3173,C37,2019/2020,alias,jGE02285,6.42,6.69,9.94,Universidad de Barcelona,UDB02
3174,C87,2017/2018,itaque,myt11396,8.33,5.88,5.2,Universidad de La Laguna,ULL03
3175,C49,2021/2022,animi,gIZ55965,9.97,8.15,9.04,Universidad de La Laguna,ULL03
3176,C20,2023/2024,corporis,Gba70999,9.92,8.17,5.7,Universidad de La Laguna,ULL03
3177,C68,2017/2018,nesciunt,Lsr50507,6.65,8.83,7.65,Universidad de La Laguna,ULL03
3178,C87,2022/2023,iste,Nac44529,5.09,8.39,6.11,Universidad de La Laguna,ULL03
3179,C94,2021/2022,optio,Alh73195,8.49,9.16,7.47,Universidad de La Laguna,ULL03
3180,C05,2020/2021,recusandae,UDz84851,5.59,9.45,8.88,Universidad de Madrid,UDM01
3181,C41,2017/2018,odio,JfK09195,6.07,5.55,5.73,Universidad de La Laguna,ULL03
3182,C32,2022/2023,aliquam,Qwa07634,5.47,8.61,7.58,Universidad de Madrid,UDM01
3183,C72,2018/2019,molestias,WgQ75091,8.25,9.42,7.84,Universidad de La Laguna,ULL03
3184,C86,2017/2018,asperiores,Gsj50114,5.7,9.43,6.3,Universidad de Barcelona,UDB02
3185,C71,2021/2022,debitis,aBs02193,5.04,6.43,7.66,Universidad de Madrid,UDM01
3186,C77,2020/2021,placeat,xIO72335,9.36,5.17,8.81,Universidad de La Laguna,ULL03
3187,C00,2020/2021,sit,lBh82142,5.68,9.91,5.13,Universidad de Madrid,UDM01
3188,C41,2019/2020,repellat,LXu64677,5.27,6.35,9.71,Universidad de Barcelona,UDB02
3189,C65,2017/2018,amet,KRI84586,6.74,6.66,9.74,Universidad de La Laguna,ULL03
3190,C58,2021/2022,dolore,Pov89163,5.85,6.34,7.52,Universidad de Madrid,UDM01
3191,C73,2023/2024,deserunt,zsA06176,6.6,9.56,8.77,Universidad de Barcelona,UDB02
3192,C10,2020/2021,commodi,zvP31482,7.95,7.72,9.06,Universidad de La Laguna,ULL03
3193,C74,2019/2020,tenetur,Azy41260,8.88,7.08,9.53,Universidad de Madrid,UDM01
3194,C17,2018/2019,possimus,gGG33587,6.21,8.71,5.55,Universidad de Madrid,UDM01
3195,C54,2021/2022,quae,UwP20867,6.5,6.0,8.7,Universidad de Barcelona,UDB02
3196,C32,2020/2021,voluptates,lnw09314,5.82,9.45,9.16,Universidad de Barcelona,UDB02
3197,C42,2020/2021,amet,Vvp72163,6.43,5.27,6.97,Universidad de Madrid,UDM01
3198,C72,2020/2021,eum,IsK72506,9.29,8.03,6.86,Universidad de Madrid,UDM01
3199,C52,2021/2022,laborum,IWC54280,9.39,7.59,8.38,Universidad de Madrid,UDM01
3200,C60,2017/2018,vitae,FHA44217,7.34,9.41,6.4,Universidad de Madrid,UDM01
3201,C72,2021/2022,asperiores,CLt95113,8.65,9.6,5.88,Universidad de Barcelona,UDB02
3202,C48,2022/2023,inventore,PLo08283,5.34,7.17,7.37,Universidad de La Laguna,ULL03
3203,C37,2022/2023,natus,aNQ78372,9.15,5.42,6.91,Universidad de Madrid,UDM01
3204,C61,2019/2020,modi,jzD83977,5.57,9.96,9.59,Universidad de La Laguna,ULL03
3205,C50,2018/2019,magnam,bkV64145,5.24,8.38,7.16,Universidad de La Laguna,ULL03
3206,C67,2017/2018,perferendis,ilo58151,9.75,8.86,9.07,Universidad de Madrid,UDM01
3207,C65,2017/2018,recusandae,oKy97451,9.72,8.69,9.08,Universidad de La Laguna,ULL03
3208,C69,2020/2021,ullam,XCz36561,8.07,6.41,9.38,Universidad de La Laguna,ULL03
3209,C60,2018/2019,tenetur,zxC60998,8.29,6.51,9.62,Universidad de La Laguna,ULL03
3210,C40,2023/2024,error,esf22120,8.76,7.05,5.01,Universidad de Madrid,UDM01
3211,C23,2017/2018,eius,Dhl04979,9.86,9.23,6.22,Universidad de Barcelona,UDB02
3212,C80,2023/2024,eius,usE70978,7.44,9.53,8.49,Universidad de Barcelona,UDB02
3213,C36,2021/2022,sit,IFY10846,8.43,6.63,9.63,Universidad de Barcelona,UDB02
3214,C11,2020/2021,labore,iYS50538,9.59,9.69,6.79,Universidad de Madrid,UDM01
3215,C32,2022/2023,adipisci,fEu09649,5.78,5.61,8.63,Universidad de La Laguna,ULL03
3216,C52,2018/2019,quia,nFd03279,6.36,5.05,6.79,Universidad de Barcelona,UDB02
3217,C92,2017/2018,eaque,wle66273,9.3,6.96,9.91,Universidad de La Laguna,ULL03
3218,C24,2020/2021,quasi,nfJ22433,8.66,5.43,7.98,Universidad de Madrid,UDM01
3219,C51,2018/2019,numquam,oCm98480,8.49,5.82,6.68,Universidad de La Laguna,ULL03
3220,C25,2020/2021,est,tAq42224,9.46,7.04,7.24,Universidad de Madrid,UDM01
3221,C62,2017/2018,dolorem,viL18008,8.16,5.95,9.2,Universidad de La Laguna,ULL03
3222,C56,2022/2023,doloribus,aLx22458,8.74,8.12,6.71,Universidad de La Laguna,ULL03
3223,C42,2020/2021,doloremque,XOF23319,8.65,6.75,6.5,Universidad de La Laguna,ULL03
3224,C96,2021/2022,et,Rgj73023,9.44,6.26,7.5,Universidad de Madrid,UDM01
3225,C08,2018/2019,nam,Lyw47618,5.81,9.67,5.45,Universidad de Madrid,UDM01
3226,C50,2023/2024,odio,syZ50466,5.46,8.48,8.0,Universidad de La Laguna,ULL03
3227,C11,2020/2021,omnis,WIU90739,5.57,8.06,5.83,Universidad de La Laguna,ULL03
3228,C21,2018/2019,voluptatum,xpR85780,7.65,9.95,6.17,Universidad de La Laguna,ULL03
3229,C79,2020/2021,optio,yrg93631,9.14,5.43,7.84,Universidad de Madrid,UDM01
3230,C05,2017/2018,fuga,ryE54574,9.86,8.07,7.2,Universidad de Barcelona,UDB02
3231,C60,2017/2018,earum,Xzg28405,5.96,5.01,7.42,Universidad de Barcelona,UDB02
3232,C85,2019/2020,omnis,OsK79706,7.68,8.12,7.45,Universidad de Barcelona,UDB02
3233,C33,2022/2023,dolor,EaD84742,6.21,8.02,9.37,Universidad de Madrid,UDM01
3234,C45,2017/2018,sapiente,vwC09354,7.87,8.38,5.73,Universidad de Madrid,UDM01
3235,C65,2018/2019,impedit,kSu19576,6.21,6.6,6.35,Universidad de La Laguna,ULL03
3236,C56,2018/2019,nihil,UBf52662,8.65,5.41,5.0,Universidad de La Laguna,ULL03
3237,C20,2023/2024,repudiandae,pKJ56889,7.54,6.62,6.44,Universidad de Barcelona,UDB02
3238,C09,2023/2024,beatae,Spx04140,5.12,7.01,8.57,Universidad de Madrid,UDM01
3239,C09,2022/2023,eaque,Bbr48408,6.41,9.63,5.22,Universidad de Barcelona,UDB02
3240,C71,2017/2018,cupiditate,Pjz55708,8.77,9.01,9.9,Universidad de La Laguna,ULL03
3241,C03,2020/2021,esse,BUL02164,7.3,8.3,9.15,Universidad de La Laguna,ULL03
3242,C84,2019/2020,illum,SmK97385,8.98,7.75,8.04,Universidad de Madrid,UDM01
3243,C29,2022/2023,occaecati,fNl60383,6.54,9.29,8.17,Universidad de Barcelona,UDB02
3244,C13,2023/2024,eum,yPn22113,9.32,8.48,9.85,Universidad de Barcelona,UDB02
3245,C38,2022/2023,totam,Lzl77994,7.71,8.17,6.33,Universidad de Barcelona,UDB02
3246,C50,2022/2023,quas,WnI21238,5.26,9.1,9.62,Universidad de Barcelona,UDB02
3247,C28,2021/2022,maiores,hpT36185,9.46,7.19,6.5,Universidad de Madrid,UDM01
3248,C16,2023/2024,repellendus,yVZ08829,8.37,5.08,8.96,Universidad de Madrid,UDM01
3249,C03,2020/2021,minus,wFk31433,8.44,5.14,6.29,Universidad de Barcelona,UDB02
3250,C20,2020/2021,voluptate,BrJ37565,9.27,8.11,9.34,Universidad de Barcelona,UDB02
3251,C02,2020/2021,amet,gXf07399,7.29,6.78,6.36,Universidad de Madrid,UDM01
3252,C47,2023/2024,quos,Imf38817,9.59,8.71,7.13,Universidad de La Laguna,ULL03
3253,C34,2018/2019,voluptates,nzT38322,6.34,5.66,5.78,Universidad de Barcelona,UDB02
3254,C60,2021/2022,ipsum,ZzU98896,6.09,7.39,5.03,Universidad de Barcelona,UDB02
3255,C72,2023/2024,similique,Vwf14541,6.9,5.58,9.23,Universidad de Barcelona,UDB02
3256,C22,2018/2019,cumque,CJa34045,6.66,5.51,6.66,Universidad de La Laguna,ULL03
3257,C81,2019/2020,laudantium,OGs36240,7.67,7.09,7.08,Universidad de Madrid,UDM01
3258,C39,2021/2022,sapiente,cwt52288,6.42,7.83,5.65,Universidad de Madrid,UDM01
3259,C10,2020/2021,rerum,TrK11462,10.0,7.19,5.45,Universidad de Madrid,UDM01
3260,C16,2023/2024,doloribus,LXP98581,6.15,9.19,5.87,Universidad de La Laguna,ULL03
3261,C22,2021/2022,dolore,OIA14496,5.22,9.82,6.27,Universidad de Barcelona,UDB02
3262,C16,2022/2023,ullam,AHu56328,9.39,8.4,8.93,Universidad de Barcelona,UDB02
3263,C55,2020/2021,harum,nIV94735,7.73,7.86,5.37,Universidad de Barcelona,UDB02
3264,C71,2023/2024,doloribus,gCs98605,9.88,7.36,7.98,Universidad de Madrid,UDM01
3265,C34,2021/2022,unde,EJX92386,6.89,7.78,5.75,Universidad de Barcelona,UDB02
3266,C71,2017/2018,fuga,oXu96435,8.58,7.13,6.21,Universidad de La Laguna,ULL03
3267,C25,2020/2021,autem,Txs19028,5.26,9.91,7.38,Universidad de La Laguna,ULL03
