id,anio_nac,universidad,cod_universidad,abandona
ctJ70028,1998,Universidad de La Laguna,ULL03,no
qtC82502,1984,Universidad de Barcelona,UDB02,si
NLS29806,1988,Universidad de Madrid,UDM01,si
jpS74414,1986,Universidad de Barcelona,UDB02,si
bbJ21994,1996,Universidad de La Laguna,ULL03,si
sBN83692,1997,Universidad de La Laguna,ULL03,no
vGq67993,1991,Universidad de La Laguna,ULL03,no
wOg88619,1990,Universidad de La Laguna,ULL03,no
vLk83526,1997,Universidad de Madrid,UDM01,si
XXk12480,1997,Universidad de Barcelona,UDB02,si
YTe74332,1983,Universidad de Barcelona,UDB02,no
FHb98375,1997,Universidad de Madrid,UDM01,si
QjS27974,1994,Universidad de La Laguna,ULL03,no
TvN42862,1985,Universidad de Barcelona,UDB02,no
gzx18257,1981,Universidad de La Laguna,ULL03,no
yVs00398,1980,Universidad de La Laguna,ULL03,si
vbs45975,1981,Universidad de Barcelona,UDB02,si
xIE92009,1987,Universidad de Barcelona,UDB02,si
vnD25332,1985,Universidad de Madrid,UDM01,no
NTH58917,1989,Universidad de Barcelona,UDB02,no
giP85447,1981,Universidad de La Laguna,ULL03,si
yxn34896,1997,Universidad de Barcelona,UDB02,no
ath17791,1990,Universidad de La Laguna,ULL03,no
WrF02694,1988,Universidad de Barcelona,UDB02,no
Xwu99063,1980,Universidad de Barcelona,UDB02,si
wgI43509,1981,Universidad de Madrid,UDM01,no
lKc71278,1986,Universidad de La Laguna,ULL03,si
sRq92657,1984,Universidad de La Laguna,ULL03,si
Bte02214,1981,Universidad de Madrid,UDM01,si
JIS07452,1982,Universidad de Madrid,UDM01,si
RAA20710,1999,Universidad de La Laguna,ULL03,si
EVb93525,1994,Universidad de Barcelona,UDB02,si
DNo32212,1993,Universidad de La Laguna,ULL03,si
cfR84148,1987,Universidad de Barcelona,UDB02,si
LqQ71501,1988,Universidad de Madrid,UDM01,no
nhY52078,1981,Universidad de Barcelona,UDB02,si
abR55721,1981,Universidad de Barcelona,UDB02,si
eJJ10027,1993,Universidad de Madrid,UDM01,no
GmM14363,1988,Universidad de La Laguna,ULL03,no
Ota95980,1995,Universidad de La Laguna,ULL03,si
Ieo39723,1996,Universidad de Madrid,UDM01,si
CNf76910,1991,Universidad de Madrid,UDM01,si
yvz49448,1997,Universidad de Barcelona,UDB02,no
vsd89646,1980,Universidad de Madrid,UDM01,no
WyV53132,1980,Universidad de Barcelona,UDB02,si
FJm35944,1997,Universidad de La Laguna,ULL03,si
Owm73919,1993,Universidad de Barcelona,UDB02,no
HFF26134,1995,Universidad de La Laguna,ULL03,si
SvB38955,1991,Universidad de Barcelona,UDB02,no
CCu79806,1987,Universidad de La Laguna,ULL03,no
CTi63690,1998,Universidad de Madrid,UDM01,si
Pdm96154,1989,Universidad de Madrid,UDM01,si
uae66581,1980,Universidad de La Laguna,ULL03,no
lmO46049,1983,Universidad de Madrid,UDM01,no
BmQ56402,1999,Universidad de Madrid,UDM01,si
rZC53051,1980,Universidad de Madrid,UDM01,si
zsd43237,1989,Universidad de La Laguna,ULL03,no
xlA80335,1990,Universidad de Madrid,UDM01,no
ktW79675,1983,Universidad de Barcelona,UDB02,si
DPG77083,1997,Universidad de Madrid,UDM01,si
dAO45803,1993,Universidad de La Laguna,ULL03,si
yJe64274,1998,Universidad de La Laguna,ULL03,no
WcV00383,1981,Universidad de Barcelona,UDB02,no
Ndu93491,1981,Universidad de Barcelona,UDB02,si
IUj73016,1995,Universidad de Madrid,UDM01,no
vEc90405,1989,Universidad de La Laguna,ULL03,si
lZO19362,1990,Universidad de Madrid,UDM01,no
DYJ56655,1993,Universidad de Madrid,UDM01,si
Inr01356,1992,Universidad de La Laguna,ULL03,si
Wwd38803,1988,Universidad de Barcelona,UDB02,si
Pon88392,1988,Universidad de Barcelona,UDB02,si
UDC99400,1992,Universidad de Barcelona,UDB02,no
DXY76346,1987,Universidad de Barcelona,UDB02,no
Tak83834,1986,Universidad de La Laguna,ULL03,no
ZTt45940,1997,Universidad de Barcelona,UDB02,no
gvV18418,1993,Universidad de Barcelona,UDB02,si
GDr21680,1990,Universidad de Madrid,UDM01,no
Itp73690,1990,Universidad de La Laguna,ULL03,si
UWZ68218,1981,Universidad de Madrid,UDM01,si
ksh63640,1997,Universidad de Barcelona,UDB02,no
wGU50785,1994,Universidad de La Laguna,ULL03,si
BPr07443,1990,Universidad de Madrid,UDM01,no
fsu78906,1993,Universidad de Madrid,UDM01,no
XwP81466,1981,Universidad de Madrid,UDM01,si
BCr05334,1999,Universidad de Madrid,UDM01,si
DiZ33806,1984,Universidad de La Laguna,ULL03,no
bIN30767,1996,Universidad de Barcelona,UDB02,si
LHW09056,1984,Universidad de Madrid,UDM01,no
Wbv71828,1990,Universidad de La Laguna,ULL03,si
Fpo43549,1990,Universidad de Madrid,UDM01,no
Gux39893,1985,Universidad de La Laguna,ULL03,no
OFc53072,1986,Universidad de Barcelona,UDB02,si
Rbl43464,1996,Universidad de Barcelona,UDB02,no
hfc78019,1997,Universidad de Madrid,UDM01,si
bHg76816,1993,Universidad de La Laguna,ULL03,no
ZiR10795,1995,Universidad de Madrid,UDM01,si
YVt23901,1994,Universidad de Madrid,UDM01,si
rNT87529,1998,Universidad de Barcelona,UDB02,si
eZF67200,1983,Universidad de Barcelona,UDB02,no
urD49720,1995,Universidad de Barcelona,UDB02,no
XgA85739,1997,Universidad de La Laguna,ULL03,si
zII41301,1993,Universidad de Madrid,UDM01,si
bwI10042,1990,Universidad de Madrid,UDM01,no
Rvx31755,1989,Universidad de Barcelona,UDB02,no
oIb80289,1997,Universidad de La Laguna,ULL03,si
KIs94214,1997,Universidad de La Laguna,ULL03,si
XsG37757,1990,Universidad de Madrid,UDM01,no
tok84284,1989,Universidad de La Laguna,ULL03,si
vZT61110,1985,Universidad de La Laguna,ULL03,si
ZYk44650,1995,Universidad de Barcelona,UDB02,no
DIY32287,1991,Universidad de La Laguna,ULL03,no
Mvj77674,1981,Universidad de La Laguna,ULL03,no
MQM56663,1992,Universidad de Barcelona,UDB02,si
zse07092,1998,Universidad de Madrid,UDM01,si
wGn16678,1982,Universidad de Barcelona,UDB02,no
BiR75890,1987,Universidad de La Laguna,ULL03,no
mPt11953,1990,Universidad de La Laguna,ULL03,no
CpD53354,1990,Universidad de Madrid,UDM01,si
UVI84075,1983,Universidad de Barcelona,UDB02,no
jmQ41677,1982,Universidad de Barcelona,UDB02,si
hjh19327,1989,Universidad de La Laguna,ULL03,no
SUx46073,1990,Universidad de La Laguna,ULL03,si
Slj76690,1995,Universidad de Barcelona,UDB02,no
FYr12092,1993,Universidad de Madrid,UDM01,si
DJT07099,1986,Universidad de Madrid,UDM01,no
kRo48080,1980,Universidad de Madrid,UDM01,no
RdX20301,1989,Universidad de La Laguna,ULL03,si
MuE72453,1984,Universidad de Madrid,UDM01,no
CBv02280,1980,Universidad de Madrid,UDM01,no
Hwa44992,1985,Universidad de Barcelona,UDB02,si
xIE79618,1981,Universidad de Barcelona,UDB02,si
cVP14462,1988,Universidad de Barcelona,UDB02,si
lzf74028,1980,Universidad de La Laguna,ULL03,si
RTB04100,1993,Universidad de Madrid,UDM01,si
NYm94852,1985,Universidad de Madrid,UDM01,si
TpB93756,1998,Universidad de Madrid,UDM01,no
sCw13360,1980,Universidad de Madrid,UDM01,no
bzD64891,1980,Universidad de Madrid,UDM01,si
air63295,1997,Universidad de La Laguna,ULL03,no
INQ57715,1982,Universidad de Madrid,UDM01,si
bZe02356,1998,Universidad de La Laguna,ULL03,si
oQX33397,1990,Universidad de Barcelona,UDB02,si
cle04745,1993,Universidad de La Laguna,ULL03,no
twT52520,1991,Universidad de Barcelona,UDB02,no
UqC08272,1999,Universidad de Madrid,UDM01,no
ygG25422,1991,Universidad de La Laguna,ULL03,si
Uro09192,1981,Universidad de Madrid,UDM01,no
Ykl64034,1990,Universidad de La Laguna,ULL03,si
fgv04975,1993,Universidad de Barcelona,UDB02,si
Amo30839,1990,Universidad de Barcelona,UDB02,no
EOb08063,1981,Universidad de La Laguna,ULL03,no
jBc83008,1988,Universidad de Barcelona,UDB02,no
TSt64810,1988,Universidad de Madrid,UDM01,no
VGs09230,1989,Universidad de La Laguna,ULL03,si
bBH81413,1997,Universidad de Barcelona,UDB02,si
xtC53786,1984,Universidad de Barcelona,UDB02,si
lzb59172,1988,Universidad de La Laguna,ULL03,no
FNG81545,1983,Universidad de Barcelona,UDB02,no
veZ42858,1985,Universidad de Barcelona,UDB02,si
FLt85094,1999,Universidad de La Laguna,ULL03,no
IWi52546,1992,Universidad de La Laguna,ULL03,no
iVl40944,1985,Universidad de La Laguna,ULL03,no
ept41848,1994,Universidad de La Laguna,ULL03,si
ghJ29322,1999,Universidad de Madrid,UDM01,si
ZUS46615,1994,Universidad de La Laguna,ULL03,si
YVH75198,1997,Universidad de Madrid,UDM01,si
fQL15505,1997,Universidad de Madrid,UDM01,no
wbF25155,1981,Universidad de Barcelona,UDB02,no
cxX35969,1986,Universidad de Barcelona,UDB02,si
Gky22831,1986,Universidad de Barcelona,UDB02,no
XOo40707,1991,Universidad de La Laguna,ULL03,si
HAF02884,1985,Universidad de Barcelona,UDB02,no
mik15672,1994,Universidad de Barcelona,UDB02,no
Pwv97662,1981,Universidad de Barcelona,UDB02,si
phR21332,1998,Universidad de Madrid,UDM01,no
EDG41261,1990,Universidad de Barcelona,UDB02,si
Hwj87276,1994,Universidad de La Laguna,ULL03,si
nTq52328,1980,Universidad de La Laguna,ULL03,no
yXK21468,1993,Universidad de Madrid,UDM01,no
qTN41003,1993,Universidad de La Laguna,ULL03,si
yDd77140,1991,Universidad de La Laguna,ULL03,no
XRm04524,1985,Universidad de Madrid,UDM01,no
Mxf55940,1992,Universidad de Barcelona,UDB02,no
NTr95756,1992,Universidad de Barcelona,UDB02,si
YdU38296,1981,Universidad de La Laguna,ULL03,si
gAX71366,1985,Universidad de Barcelona,UDB02,no
Mqv49384,1980,Universidad de La Laguna,ULL03,si
weT13204,1984,Universidad de La Laguna,ULL03,no
tHZ45754,1990,Universidad de Madrid,UDM01,no
XpI23511,1986,Universidad de Barcelona,UDB02,no
WuX21848,1984,Universidad de La Laguna,ULL03,si
OKS58177,1993,Universidad de Madrid,UDM01,no
EDg85590,1981,Universidad de Madrid,UDM01,si
ADJ85678,1996,Universidad de La Laguna,ULL03,si
Irv21676,1997,Universidad de Madrid,UDM01,no
nCc77480,1993,Universidad de Barcelona,UDB02,no
FwN86748,1994,Universidad de Madrid,UDM01,no
JoA88212,1983,Universidad de Barcelona,UDB02,no
DSc37040,1984,Universidad de Barcelona,UDB02,si
rtC05766,1995,Universidad de Madrid,UDM01,si
LUk67253,1997,Universidad de La Laguna,ULL03,no
jnX85207,1989,Universidad de Madrid,UDM01,si
Ltu23389,1987,Universidad de Barcelona,UDB02,no
bvJ08770,1996,Universidad de Barcelona,UDB02,si
rFs32491,1997,Universidad de Barcelona,UDB02,no
Rvf47354,1992,Universidad de La Laguna,ULL03,no
TPP62897,1987,Universidad de La Laguna,ULL03,si
kIV64374,1997,Universidad de Barcelona,UDB02,no
RpW54147,1981,Universidad de Madrid,UDM01,si
NLe94822,1989,Universidad de Madrid,UDM01,no
bTf46067,1986,Universidad de La Laguna,ULL03,si
cso58394,1986,Universidad de Madrid,UDM01,no
kBd95696,1991,Universidad de Madrid,UDM01,no
qNm53584,1986,Universidad de Madrid,UDM01,no
IuB89534,1991,Universidad de Barcelona,UDB02,no
QEj03858,1980,Universidad de Madrid,UDM01,no
His93163,1996,Universidad de Barcelona,UDB02,no
Kgo05254,1986,Universidad de Barcelona,UDB02,si
pNC32886,1985,Universidad de Barcelona,UDB02,si
CRP34058,1996,Universidad de Madrid,UDM01,si
MdB16717,1986,Universidad de Barcelona,UDB02,si
qEh81973,1984,Universidad de Barcelona,UDB02,si
jGE02285,1981,Universidad de Barcelona,UDB02,no
myt11396,1986,Universidad de Barcelona,UDB02,si
gIZ55965,1986,Universidad de La Laguna,ULL03,si
Gba70999,1996,Universidad de Madrid,UDM01,no
Lsr50507,1991,Universidad de La Laguna,ULL03,no
Nac44529,1997,Universidad de Madrid,UDM01,no
Alh73195,1998,Universidad de Barcelona,UDB02,no
UDz84851,1995,Universidad de Madrid,UDM01,si
JfK09195,1987,Universidad de Madrid,UDM01,si
Qwa07634,1995,Universidad de Madrid,UDM01,si
WgQ75091,1985,Universidad de Barcelona,UDB02,si
Gsj50114,1998,Universidad de La Laguna,ULL03,no
aBs02193,1997,Universidad de Madrid,UDM01,si
xIO72335,1986,Universidad de Madrid,UDM01,no
lBh82142,1980,Universidad de Madrid,UDM01,si
LXu64677,1980,Universidad de Madrid,UDM01,no
KRI84586,1991,Universidad de Madrid,UDM01,si
Pov89163,1990,Universidad de Madrid,UDM01,si
zsA06176,1985,Universidad de La Laguna,ULL03,no
zvP31482,1986,Universidad de La Laguna,ULL03,si
Azy41260,1987,Universidad de Madrid,UDM01,si
gGG33587,1994,Universidad de Barcelona,UDB02,si
UwP20867,1981,Universidad de La Laguna,ULL03,si
lnw09314,1993,Universidad de La Laguna,ULL03,si
Vvp72163,1994,Universidad de Madrid,UDM01,no
IsK72506,1991,Universidad de La Laguna,ULL03,no
IWC54280,1988,Universidad de La Laguna,ULL03,si
FHA44217,1991,Universidad de La Laguna,ULL03,si
CLt95113,1985,Universidad de La Laguna,ULL03,no
PLo08283,1988,Universidad de Madrid,UDM01,no
aNQ78372,1996,Universidad de La Laguna,ULL03,no
jzD83977,1989,Universidad de Barcelona,UDB02,no
bkV64145,1991,Universidad de La Laguna,ULL03,no
ilo58151,1983,Universidad de Madrid,UDM01,no
oKy97451,1986,Universidad de Barcelona,UDB02,no
XCz36561,1992,Universidad de Madrid,UDM01,no
zxC60998,1983,Universidad de Barcelona,UDB02,no
esf22120,1987,Universidad de La Laguna,ULL03,no
Dhl04979,1989,Universidad de Barcelona,UDB02,si
usE70978,1984,Universidad de Madrid,UDM01,no
IFY10846,1985,Universidad de Madrid,UDM01,si
iYS50538,1988,Universidad de Barcelona,UDB02,no
fEu09649,1992,Universidad de Barcelona,UDB02,si
nFd03279,1983,Universidad de Madrid,UDM01,si
wle66273,1991,Universidad de Madrid,UDM01,si
nfJ22433,1993,Universidad de Barcelona,UDB02,no
oCm98480,1992,Universidad de La Laguna,ULL03,no
tAq42224,1988,Universidad de Barcelona,UDB02,no
viL18008,1989,Universidad de Madrid,UDM01,si
aLx22458,1981,Universidad de Barcelona,UDB02,no
XOF23319,1981,Universidad de La Laguna,ULL03,no
Rgj73023,1998,Universidad de Barcelona,UDB02,no
Lyw47618,1993,Universidad de La Laguna,ULL03,si
syZ50466,1987,Universidad de Madrid,UDM01,si
WIU90739,1996,Universidad de Barcelona,UDB02,si
xpR85780,1995,Universidad de Madrid,UDM01,si
yrg93631,1991,Universidad de La Laguna,ULL03,no
ryE54574,1982,Universidad de Barcelona,UDB02,si
Xzg28405,1983,Universidad de Madrid,UDM01,si
OsK79706,1994,Universidad de Barcelona,UDB02,no
EaD84742,1997,Universidad de La Laguna,ULL03,si
vwC09354,1981,Universidad de Madrid,UDM01,no
kSu19576,1983,Universidad de Barcelona,UDB02,no
UBf52662,1992,Universidad de Barcelona,UDB02,no
pKJ56889,1994,Universidad de Madrid,UDM01,si
Spx04140,1982,Universidad de Barcelona,UDB02,no
Bbr48408,1989,Universidad de Madrid,UDM01,si
Pjz55708,1986,Universidad de Barcelona,UDB02,si
BUL02164,1986,Universidad de La Laguna,ULL03,no
SmK97385,1994,Universidad de Madrid,UDM01,no
fNl60383,1996,Universidad de La Laguna,ULL03,no
yPn22113,1995,Universidad de Madrid,UDM01,no
Lzl77994,1990,Universidad de Barcelona,UDB02,no
WnI21238,1981,Universidad de Madrid,UDM01,si
hpT36185,1998,Universidad de Madrid,UDM01,no
yVZ08829,1988,Universidad de Barcelona,UDB02,si
wFk31433,1996,Universidad de Madrid,UDM01,si
BrJ37565,1984,Universidad de La Laguna,ULL03,no
gXf07399,1987,Universidad de Madrid,UDM01,si
Imf38817,1985,Universidad de Barcelona,UDB02,no
nzT38322,1995,Universidad de La Laguna,ULL03,si
ZzU98896,1982,Universidad de Barcelona,UDB02,no
Vwf14541,1990,Universidad de La Laguna,ULL03,no
CJa34045,1991,Universidad de Madrid,UDM01,no
OGs36240,1988,Universidad de La Laguna,ULL03,no
cwt52288,1999,Universidad de Barcelona,UDB02,no
TrK11462,1981,Universidad de La Laguna,ULL03,si
LXP98581,1981,Universidad de Madrid,UDM01,si
OIA14496,1984,Universidad de Barcelona,UDB02,si
AHu56328,1981,Universidad de Barcelona,UDB02,no
nIV94735,1996,Universidad de Madrid,UDM01,si
gCs98605,1990,Universidad de La Laguna,ULL03,no
EJX92386,1996,Universidad de Barcelona,UDB02,si
oXu96435,1983,Universidad de La Laguna,ULL03,no
Txs19028,1984,Universidad de La Laguna,ULL03,no
FUT19363,1981,Universidad de Madrid,UDM01,si
xbi17716,1984,Universidad de Barcelona,UDB02,no
WnP44396,1992,Universidad de Madrid,UDM01,no
mMw38298,1987,Universidad de Barcelona,UDB02,si
HyI33222,1986,Universidad de La Laguna,ULL03,no
pzM17482,1985,Universidad de Barcelona,UDB02,si
dqe43201,1983,Universidad de Madrid,UDM01,si
jfE52207,1983,Universidad de Madrid,UDM01,no
MGe77896,1997,Universidad de Barcelona,UDB02,si
hoN36271,1994,Universidad de Madrid,UDM01,si
wWy45609,1989,Universidad de Barcelona,UDB02,si
zXh00776,1993,Universidad de La Laguna,ULL03,si
Tfq60939,1986,Universidad de La Laguna,ULL03,no
STf82682,1980,Universidad de Madrid,UDM01,no
xOc15925,1985,Universidad de Madrid,UDM01,si
quC20719,1996,Universidad de Barcelona,UDB02,si
Njz04542,1996,Universidad de Madrid,UDM01,si
fRk75962,1995,Universidad de La Laguna,ULL03,si
DWt84809,1980,Universidad de La Laguna,ULL03,si
yZP89862,1999,Universidad de La Laguna,ULL03,no
BQz22528,1981,Universidad de Barcelona,UDB02,no
IRB51963,1985,Universidad de Madrid,UDM01,si
drc61574,1987,Universidad de La Laguna,ULL03,si
svP97061,1995,Universidad de Barcelona,UDB02,no
SnH86968,1994,Universidad de Madrid,UDM01,no
eeu57411,1998,Universidad de La Laguna,ULL03,si
CLh10173,1998,Universidad de Barcelona,UDB02,no
ich35172,1998,Universidad de La Laguna,ULL03,si
lnF22369,1991,Universidad de Madrid,UDM01,no
LGZ95031,1984,Universidad de Barcelona,UDB02,si
hev60265,1983,Universidad de Madrid,UDM01,si
qUB98197,1981,Universidad de Barcelona,UDB02,no
Unl97265,1988,Universidad de Barcelona,UDB02,no
yZI46772,1980,Universidad de Barcelona,UDB02,si
bxR66035,1998,Universidad de Barcelona,UDB02,si
Zda86888,1988,Universidad de La Laguna,ULL03,si
Eko58534,1984,Universidad de Madrid,UDM01,si
Jwk84500,1989,Universidad de Madrid,UDM01,si
Kks49271,1990,Universidad de La Laguna,ULL03,no
Byi83821,1993,Universidad de Barcelona,UDB02,si
bhV98656,1999,Universidad de Madrid,UDM01,no
CAD40181,1991,Universidad de La Laguna,ULL03,si
CWf75924,1982,Universidad de Madrid,UDM01,no
Xvv23131,1980,Universidad de Barcelona,UDB02,no
GsG44802,1985,Universidad de Barcelona,UDB02,no
kmZ72745,1997,Universidad de La Laguna,ULL03,no
glv32477,1993,Universidad de Barcelona,UDB02,no
URJ14040,1990,Universidad de Barcelona,UDB02,no
zvh46650,1985,Universidad de Barcelona,UDB02,no
BEe49690,1998,Universidad de La Laguna,ULL03,si
PcM69786,1986,Universidad de Barcelona,UDB02,si
XwG98919,1993,Universidad de La Laguna,ULL03,si
GSR55923,1988,Universidad de Barcelona,UDB02,no
rig08789,1992,Universidad de La Laguna,ULL03,si
NcK45207,1984,Universidad de Barcelona,UDB02,si
Ngk41868,1986,Universidad de Madrid,UDM01,si
esc02609,1984,Universidad de Madrid,UDM01,no
uwt49781,1986,Universidad de Barcelona,UDB02,si
tci09839,1986,Universidad de Barcelona,UDB02,si
XHD04504,1998,Universidad de Madrid,UDM01,no
WON46829,1981,Universidad de Madrid,UDM01,no
ZeJ75452,1982,Universidad de Madrid,UDM01,no
LGU31813,1994,Universidad de Madrid,UDM01,no
DuG82014,1982,Universidad de Madrid,UDM01,no
iwo88823,1997,Universidad de Barcelona,UDB02,si
FgR12245,1984,Universidad de La Laguna,ULL03,no
nKw19317,1992,Universidad de La Laguna,ULL03,no
yzN65709,1980,Universidad de Madrid,UDM01,si
gmr34215,1993,Universidad de La Laguna,ULL03,no
FqS76777,1988,Universidad de La Laguna,ULL03,si
lbd14845,1995,Universidad de Madrid,UDM01,si
cDL12828,1998,Universidad de Madrid,UDM01,no
GyB81411,1993,Universidad de Barcelona,UDB02,si
kVD46676,1983,Universidad de Madrid,UDM01,si
arh22279,1982,Universidad de La Laguna,ULL03,no
Lyr66471,1993,Universidad de Madrid,UDM01,si
Hfp11858,1993,Universidad de La Laguna,ULL03,no
mgH35064,1988,Universidad de La Laguna,ULL03,no
GwK95184,1985,Universidad de La Laguna,ULL03,no
XDL35717,1985,Universidad de Madrid,UDM01,si
bjO63172,1982,Universidad de Madrid,UDM01,si
TZG67615,1985,Universidad de Barcelona,UDB02,no
EeN20247,1994,Universidad de La Laguna,ULL03,no
ixB22593,1991,Universidad de Madrid,UDM01,si
mrS05734,1996,Universidad de La Laguna,ULL03,no
qNh49157,1987,Universidad de Barcelona,UDB02,no
BMb12004,1996,Universidad de Barcelona,UDB02,no
Hqm18822,1984,Universidad de La Laguna,ULL03,no
EMF96683,1994,Universidad de Madrid,UDM01,si
ams52424,1993,Universidad de Barcelona,UDB02,no
GkJ76637,1982,Universidad de Madrid,UDM01,si
aMD90935,1987,Universidad de La Laguna,ULL03,si
noN83077,1994,Universidad de Madrid,UDM01,si
jsu52983,1997,Universidad de Barcelona,UDB02,si
Sdq00857,1998,Universidad de Madrid,UDM01,no
ALI50589,1990,Universidad de Barcelona,UDB02,si
QJn46299,1980,Universidad de Madrid,UDM01,si
INf26505,1993,Universidad de Barcelona,UDB02,no
qkD66646,1995,Universidad de La Laguna,ULL03,no
zdq47318,1996,Universidad de Madrid,UDM01,no
oJv47741,1995,Universidad de Madrid,UDM01,si
mzL12902,1999,Universidad de Madrid,UDM01,si
VIm12854,1995,Universidad de Madrid,UDM01,no
AVk26427,1983,Universidad de La Laguna,ULL03,no
bRp49270,1987,Universidad de Madrid,UDM01,si
bvq73522,1991,Universidad de Barcelona,UDB02,no
mIU46066,1996,Universidad de Barcelona,UDB02,no
Bdi52948,1988,Universidad de Madrid,UDM01,si
UCV87333,1985,Universidad de Barcelona,UDB02,no
fLf50919,1985,Universidad de La Laguna,ULL03,si
wcp26586,1998,Universidad de Madrid,UDM01,si
cWK26078,1983,Universidad de Madrid,UDM01,si
Qiu21128,1998,Universidad de Madrid,UDM01,si
ZjN18941,1984,Universidad de Barcelona,UDB02,si
WqH55039,1982,Universidad de Barcelona,UDB02,si
sfz64226,1991,Universidad de Barcelona,UDB02,no
nZC89721,1990,Universidad de Barcelona,UDB02,no
xro58546,1999,Universidad de Barcelona,UDB02,si
hkg58274,1986,Universidad de La Laguna,ULL03,si
