indice,ambito_isced,cod_plan,cod_mec,curso_aca,municipio,nacionalidad,nuevo_ingreso,provincia,rama,sexo,titulacion,nombre_plan_propio,universidad,cod_universidad,cod_tipo_matricula,tipo_matricula,id
6455,IS51,PLAN983cq,MEC35,2021/2022,Salamanca,Hungría,no,Valencia,Ingeniería y Tecnología,Femenino,Ingeniería Informática,nobis,Universidad de La Laguna,ULL03,T09,perspiciatis,YUs84453
6456,IS74,PLAN983cq,MEC39,2020/2021,Salamanca,Hungría,no,Valencia,Ingeniería y Tecnología,Femenino,Ingeniería Informática,nobis,Universidad de La Laguna,ULL03,T09,perspiciatis,YUs84453
6457,IS25,PLAN983cq,MEC16,2017/2018,Salamanca,Hungría,no,Valencia,Ingeniería y Tecnología,Femenino,Ingeniería Informática,nobis,Universidad de La Laguna,ULL03,T09,perspiciatis,YUs84453
6458,IS87,PLAN485Fi,MEC62,2022/2023,Lugo,Mauricio,si,Almería,Ciencias Sociales y Jurídicas,Masculino,Derecho,aliquid,Universidad de Madrid,UDM01,T21,non,Kof06394
6459,IS38,PLAN485Fi,MEC28,2019/2020,Lugo,Mauricio,no,Almería,Ciencias Sociales y Jurídicas,Masculino,Derecho,aliquid,Universidad de Madrid,UDM01,T21,non,Kof06394
6460,IS65,PLAN485Fi,MEC06,2021/2022,Lugo,Mauricio,no,Almería,Ciencias Sociales y Jurídicas,Masculino,Derecho,aliquid,Universidad de Madrid,UDM01,T21,non,Kof06394
6461,IS32,PLAN485Fi,MEC37,2017/2018,Lugo,Mauricio,no,Almería,Ciencias Sociales y Jurídicas,Masculino,Derecho,aliquid,Universidad de Madrid,UDM01,T21,non,Kof06394
6462,IS62,PLAN485Fi,MEC25,2023/2024,Lugo,Mauricio,no,Almería,Ciencias Sociales y Jurídicas,Masculino,Derecho,aliquid,Universidad de Madrid,UDM01,T21,non,Kof06394
6463,IS39,PLAN983cq,MEC99,2021/2022,Álava,Canadá,si,Albacete,Ingeniería y Tecnología,Femenino,Ingeniería Informática,aliquid,Universidad de La Laguna,ULL03,T26,sint,DkT97019
6464,IS76,PLAN983cq,MEC16,2022/2023,Álava,Canadá,no,Albacete,Ingeniería y Tecnología,Femenino,Ingeniería Informática,aliquid,Universidad de La Laguna,ULL03,T26,sint,DkT97019
6465,IS03,PLAN983cq,MEC58,2023/2024,Álava,Canadá,no,Albacete,Ingeniería y Tecnología,Femenino,Ingeniería Informática,aliquid,Universidad de La Laguna,ULL03,T26,sint,DkT97019
6466,IS22,PLAN983cq,MEC26,2018/2019,Álava,Canadá,no,Albacete,Ingeniería y Tecnología,Femenino,Ingeniería Informática,aliquid,Universidad de La Laguna,ULL03,T26,sint,DkT97019
6467,IS94,PLAN983cq,MEC80,2017/2018,Álava,Canadá,no,Albacete,Ingeniería y Tecnología,Femenino,Ingeniería Informática,aliquid,Universidad de La Laguna,ULL03,T26,sint,DkT97019
6468,IS25,PLAN180hL,MEC18,2023/2024,La Rioja,Suiza,si,Santa Cruz de Tenerife,Humanidades,Femenino,Historia,accusamus,Universidad de La Laguna,ULL03,T96,minus,cjA45738
6469,IS66,PLAN180hL,MEC59,2018/2019,La Rioja,Suiza,no,Santa Cruz de Tenerife,Humanidades,Femenino,Historia,accusamus,Universidad de La Laguna,ULL03,T96,minus,cjA45738
6470,IS21,PLAN983cq,MEC88,2017/2018,Lugo,Países Bajos,si,Murcia,Ingeniería y Tecnología,Masculino,Ingeniería Informática,ipsam,Universidad de Madrid,UDM01,T45,recusandae,ztC29125
6471,IS52,PLAN983cq,MEC21,2023/2024,Lugo,Países Bajos,no,Murcia,Ingeniería y Tecnología,Masculino,Ingeniería Informática,ipsam,Universidad de Madrid,UDM01,T45,recusandae,ztC29125
6472,IS44,PLAN983cq,MEC87,2019/2020,Lugo,Países Bajos,no,Murcia,Ingeniería y Tecnología,Masculino,Ingeniería Informática,ipsam,Universidad de Madrid,UDM01,T45,recusandae,ztC29125
6473,IS87,PLAN367gw,MEC04,2021/2022,Teruel,Francia,si,Cádiz,Ciencias de la Salud,Masculino,Medicina,nam,Universidad de Barcelona,UDB02,T76,inventore,tyG11699
6474,IS03,PLAN367gw,MEC53,2023/2024,Teruel,Francia,no,Cádiz,Ciencias de la Salud,Masculino,Medicina,nam,Universidad de Barcelona,UDB02,T76,inventore,tyG11699
6475,IS68,PLAN983cq,MEC91,2022/2023,Toledo,Burundi,si,Guipúzcoa,Ingeniería y Tecnología,Masculino,Ingeniería Informática,exercitationem,Universidad de La Laguna,ULL03,T23,quia,HlU46907
6476,IS38,PLAN367gw,MEC61,2018/2019,Málaga,Ecuador,si,Girona,Ciencias de la Salud,Femenino,Medicina,quae,Universidad de Madrid,UDM01,T56,porro,Ekw62339
6477,IS86,PLAN485Fi,MEC99,2020/2021,Baleares,España,si,Tarragona,Ciencias Sociales y Jurídicas,Femenino,Derecho,ipsum,Universidad de Barcelona,UDB02,T34,molestias,mET41822
6478,IS28,PLAN485Fi,MEC35,2018/2019,Baleares,España,no,Tarragona,Ciencias Sociales y Jurídicas,Femenino,Derecho,ipsum,Universidad de Barcelona,UDB02,T34,molestias,mET41822
6479,IS30,PLAN485Fi,MEC72,2022/2023,Baleares,España,no,Tarragona,Ciencias Sociales y Jurídicas,Femenino,Derecho,ipsum,Universidad de Barcelona,UDB02,T34,molestias,mET41822
6480,IS25,PLAN485Fi,MEC27,2019/2020,Cáceres,Argentina,si,Palencia,Ciencias Sociales y Jurídicas,Femenino,Derecho,inventore,Universidad de La Laguna,ULL03,T70,suscipit,QnA44647
6481,IS05,PLAN485Fi,MEC24,2022/2023,Cáceres,Argentina,no,Palencia,Ciencias Sociales y Jurídicas,Femenino,Derecho,inventore,Universidad de La Laguna,ULL03,T70,suscipit,QnA44647
6482,IS27,PLAN485Fi,MEC08,2021/2022,Cáceres,Argentina,no,Palencia,Ciencias Sociales y Jurídicas,Femenino,Derecho,inventore,Universidad de La Laguna,ULL03,T70,suscipit,QnA44647
6483,IS09,PLAN485Fi,MEC56,2018/2019,Cáceres,Argentina,no,Palencia,Ciencias Sociales y Jurídicas,Femenino,Derecho,inventore,Universidad de La Laguna,ULL03,T70,suscipit,QnA44647
6484,IS67,PLAN180hL,MEC64,2021/2022,Huesca,Etiopía,si,Navarra,Humanidades,Femenino,Historia,tenetur,Universidad de La Laguna,ULL03,T03,molestias,XHB69611
6485,IS22,PLAN180hL,MEC83,2021/2022,Sevilla,Uzbekistán,si,Málaga,Humanidades,Femenino,Historia,quisquam,Universidad de La Laguna,ULL03,T12,magnam,HpS23997
6486,IS27,PLAN180hL,MEC92,2019/2020,Sevilla,Uzbekistán,no,Málaga,Humanidades,Femenino,Historia,quisquam,Universidad de La Laguna,ULL03,T12,magnam,HpS23997
6487,IS86,PLAN180hL,MEC40,2017/2018,Sevilla,Uzbekistán,no,Málaga,Humanidades,Femenino,Historia,quisquam,Universidad de La Laguna,ULL03,T12,magnam,HpS23997
6488,IS86,PLAN180hL,MEC26,2018/2019,Sevilla,Uzbekistán,no,Málaga,Humanidades,Femenino,Historia,quisquam,Universidad de La Laguna,ULL03,T12,magnam,HpS23997
6489,IS64,PLAN180hL,MEC43,2022/2023,Sevilla,Uzbekistán,no,Málaga,Humanidades,Femenino,Historia,quisquam,Universidad de La Laguna,ULL03,T12,magnam,HpS23997
6490,IS09,PLAN367gw,MEC43,2021/2022,Valladolid,Dinamarca,si,Jaén,Ciencias de la Salud,Femenino,Medicina,ullam,Universidad de Barcelona,UDB02,T48,ipsa,HgT78616
6491,IS56,PLAN367gw,MEC48,2017/2018,Valladolid,Dinamarca,no,Jaén,Ciencias de la Salud,Femenino,Medicina,ullam,Universidad de Barcelona,UDB02,T48,ipsa,HgT78616
6492,IS11,PLAN367gw,MEC83,2022/2023,Valladolid,Dinamarca,no,Jaén,Ciencias de la Salud,Femenino,Medicina,ullam,Universidad de Barcelona,UDB02,T48,ipsa,HgT78616
6493,IS39,PLAN983cq,MEC54,2018/2019,Asturias,Senegal,si,Valencia,Ingeniería y Tecnología,Femenino,Ingeniería Informática,exercitationem,Universidad de La Laguna,ULL03,T60,laborum,SNz13373
6494,IS83,PLAN983cq,MEC87,2020/2021,Asturias,Senegal,no,Valencia,Ingeniería y Tecnología,Femenino,Ingeniería Informática,exercitationem,Universidad de La Laguna,ULL03,T60,laborum,SNz13373
6495,IS70,PLAN983cq,MEC04,2017/2018,Asturias,Senegal,no,Valencia,Ingeniería y Tecnología,Femenino,Ingeniería Informática,exercitationem,Universidad de La Laguna,ULL03,T60,laborum,SNz13373
6496,IS66,PLAN983cq,MEC05,2019/2020,Asturias,Senegal,no,Valencia,Ingeniería y Tecnología,Femenino,Ingeniería Informática,exercitationem,Universidad de La Laguna,ULL03,T60,laborum,SNz13373
6497,IS80,PLAN367gw,MEC88,2022/2023,León,Finlandia,si,Melilla,Ciencias de la Salud,Femenino,Medicina,odit,Universidad de La Laguna,ULL03,T54,tempora,UAO22806
6498,IS12,PLAN367gw,MEC12,2021/2022,León,Finlandia,no,Melilla,Ciencias de la Salud,Femenino,Medicina,odit,Universidad de La Laguna,ULL03,T54,tempora,UAO22806
6499,IS15,PLAN367gw,MEC37,2019/2020,León,Finlandia,no,Melilla,Ciencias de la Salud,Femenino,Medicina,odit,Universidad de La Laguna,ULL03,T54,tempora,UAO22806
6500,IS00,PLAN485Fi,MEC00,2023/2024,Córdoba,Lesotho,si,Burgos,Ciencias Sociales y Jurídicas,Masculino,Derecho,ducimus,Universidad de La Laguna,ULL03,T53,voluptas,gxB82682
6501,IS92,PLAN485Fi,MEC08,2017/2018,Córdoba,Lesotho,no,Burgos,Ciencias Sociales y Jurídicas,Masculino,Derecho,ducimus,Universidad de La Laguna,ULL03,T53,voluptas,gxB82682
6502,IS19,PLAN485Fi,MEC97,2019/2020,Córdoba,Lesotho,no,Burgos,Ciencias Sociales y Jurídicas,Masculino,Derecho,ducimus,Universidad de La Laguna,ULL03,T53,voluptas,gxB82682
6503,IS40,PLAN485Fi,MEC16,2022/2023,Córdoba,Lesotho,no,Burgos,Ciencias Sociales y Jurídicas,Masculino,Derecho,ducimus,Universidad de La Laguna,ULL03,T53,voluptas,gxB82682
6504,IS04,PLAN983cq,MEC28,2017/2018,Vizcaya,Bahrein,si,Burgos,Ingeniería y Tecnología,Femenino,Ingeniería Informática,distinctio,Universidad de Madrid,UDM01,T91,voluptatum,Jzu06655
6505,IS33,PLAN983cq,MEC06,2018/2019,Vizcaya,Bahrein,no,Burgos,Ingeniería y Tecnología,Femenino,Ingeniería Informática,distinctio,Universidad de Madrid,UDM01,T91,voluptatum,Jzu06655
6506,IS08,PLAN485Fi,MEC68,2023/2024,Vizcaya,Panamá,si,Lleida,Ciencias Sociales y Jurídicas,Masculino,Derecho,animi,Universidad de Madrid,UDM01,T89,totam,zgs19478
6507,IS45,PLAN485Fi,MEC72,2022/2023,Vizcaya,Panamá,no,Lleida,Ciencias Sociales y Jurídicas,Masculino,Derecho,animi,Universidad de Madrid,UDM01,T89,totam,zgs19478
6508,IS72,PLAN485Fi,MEC95,2021/2022,Vizcaya,Panamá,no,Lleida,Ciencias Sociales y Jurídicas,Masculino,Derecho,animi,Universidad de Madrid,UDM01,T89,totam,zgs19478
6509,IS03,PLAN485Fi,MEC34,2018/2019,Salamanca,Seychelles,si,Navarra,Ciencias Sociales y Jurídicas,Femenino,Derecho,error,Universidad de Madrid,UDM01,T18,quia,zIA23010
6510,IS74,PLAN367gw,MEC08,2019/2020,Palencia,Libia,si,Huesca,Ciencias de la Salud,Femenino,Medicina,culpa,Universidad de Barcelona,UDB02,T19,impedit,IDS63858
6511,IS50,PLAN367gw,MEC36,2017/2018,Palencia,Libia,no,Huesca,Ciencias de la Salud,Femenino,Medicina,culpa,Universidad de Barcelona,UDB02,T19,impedit,IDS63858
6512,IS57,PLAN367gw,MEC35,2020/2021,Palencia,Libia,no,Huesca,Ciencias de la Salud,Femenino,Medicina,culpa,Universidad de Barcelona,UDB02,T19,impedit,IDS63858
6513,IS76,PLAN367gw,MEC72,2021/2022,Palencia,Libia,no,Huesca,Ciencias de la Salud,Femenino,Medicina,culpa,Universidad de Barcelona,UDB02,T19,impedit,IDS63858
6514,IS26,PLAN485Fi,MEC84,2020/2021,Vizcaya,Chad,si,Navarra,Ciencias Sociales y Jurídicas,Masculino,Derecho,sequi,Universidad de Barcelona,UDB02,T08,totam,UfG79018
6515,IS64,PLAN180hL,MEC26,2022/2023,Barcelona,Liberia,si,Cádiz,Humanidades,Femenino,Historia,quae,Universidad de Madrid,UDM01,T38,aperiam,quN86737
6516,IS05,PLAN367gw,MEC96,2019/2020,Valencia,Chipre,si,Ciudad,Ciencias de la Salud,Femenino,Medicina,facilis,Universidad de Madrid,UDM01,T14,consequatur,KqB91940
6517,IS50,PLAN367gw,MEC54,2018/2019,Valencia,Chipre,no,Ciudad,Ciencias de la Salud,Femenino,Medicina,facilis,Universidad de Madrid,UDM01,T14,consequatur,KqB91940
6518,IS25,PLAN367gw,MEC14,2022/2023,Valencia,Chipre,no,Ciudad,Ciencias de la Salud,Femenino,Medicina,facilis,Universidad de Madrid,UDM01,T14,consequatur,KqB91940
6519,IS94,PLAN367gw,MEC19,2020/2021,Valencia,Chipre,no,Ciudad,Ciencias de la Salud,Femenino,Medicina,facilis,Universidad de Madrid,UDM01,T14,consequatur,KqB91940
6520,IS66,PLAN367gw,MEC62,2021/2022,Valencia,Chipre,no,Ciudad,Ciencias de la Salud,Femenino,Medicina,facilis,Universidad de Madrid,UDM01,T14,consequatur,KqB91940
6521,IS80,PLAN485Fi,MEC43,2021/2022,Teruel,Mauricio,si,Navarra,Ciencias Sociales y Jurídicas,Masculino,Derecho,non,Universidad de La Laguna,ULL03,T49,molestiae,esw47512
6522,IS30,PLAN485Fi,MEC20,2019/2020,Teruel,Mauricio,no,Navarra,Ciencias Sociales y Jurídicas,Masculino,Derecho,non,Universidad de La Laguna,ULL03,T49,molestiae,esw47512
6523,IS47,PLAN485Fi,MEC02,2022/2023,Teruel,Mauricio,no,Navarra,Ciencias Sociales y Jurídicas,Masculino,Derecho,non,Universidad de La Laguna,ULL03,T49,molestiae,esw47512
6524,IS72,PLAN485Fi,MEC39,2017/2018,Teruel,Mauricio,no,Navarra,Ciencias Sociales y Jurídicas,Masculino,Derecho,non,Universidad de La Laguna,ULL03,T49,molestiae,esw47512
6525,IS72,PLAN485Fi,MEC81,2018/2019,Teruel,Mauricio,no,Navarra,Ciencias Sociales y Jurídicas,Masculino,Derecho,non,Universidad de La Laguna,ULL03,T49,molestiae,esw47512
6526,IS16,PLAN180hL,MEC64,2021/2022,Ciudad,Ecuador,si,Las Palmas,Humanidades,Masculino,Historia,exercitationem,Universidad de La Laguna,ULL03,T69,assumenda,TBl82626
6527,IS90,PLAN180hL,MEC91,2019/2020,Ciudad,Ecuador,no,Las Palmas,Humanidades,Masculino,Historia,exercitationem,Universidad de La Laguna,ULL03,T69,assumenda,TBl82626
6528,IS83,PLAN180hL,MEC03,2020/2021,Ciudad,Ecuador,no,Las Palmas,Humanidades,Masculino,Historia,exercitationem,Universidad de La Laguna,ULL03,T69,assumenda,TBl82626
6529,IS21,PLAN180hL,MEC36,2023/2024,Ciudad,Ecuador,no,Las Palmas,Humanidades,Masculino,Historia,exercitationem,Universidad de La Laguna,ULL03,T69,assumenda,TBl82626
6530,IS54,PLAN180hL,MEC94,2018/2019,Ciudad,Ecuador,no,Las Palmas,Humanidades,Masculino,Historia,exercitationem,Universidad de La Laguna,ULL03,T69,assumenda,TBl82626
6531,IS94,PLAN180hL,MEC98,2022/2023,Albacete,Costa Rica,si,Cantabria,Humanidades,Masculino,Historia,praesentium,Universidad de Barcelona,UDB02,T33,est,lCO49817
6532,IS43,PLAN485Fi,MEC01,2021/2022,Cáceres,Suecia,si,Girona,Ciencias Sociales y Jurídicas,Femenino,Derecho,molestiae,Universidad de La Laguna,ULL03,T89,hic,fWo79641
6533,IS05,PLAN485Fi,MEC30,2022/2023,Cáceres,Suecia,no,Girona,Ciencias Sociales y Jurídicas,Femenino,Derecho,molestiae,Universidad de La Laguna,ULL03,T89,hic,fWo79641
6534,IS09,PLAN485Fi,MEC68,2017/2018,Cáceres,Suecia,no,Girona,Ciencias Sociales y Jurídicas,Femenino,Derecho,molestiae,Universidad de La Laguna,ULL03,T89,hic,fWo79641
6535,IS27,PLAN485Fi,MEC18,2020/2021,Cáceres,Suecia,no,Girona,Ciencias Sociales y Jurídicas,Femenino,Derecho,molestiae,Universidad de La Laguna,ULL03,T89,hic,fWo79641
6536,IS72,PLAN485Fi,MEC58,2019/2020,Cáceres,Suecia,no,Girona,Ciencias Sociales y Jurídicas,Femenino,Derecho,molestiae,Universidad de La Laguna,ULL03,T89,hic,fWo79641
6537,IS17,PLAN983cq,MEC66,2021/2022,Ávila,República de Moldova,si,Guipúzcoa,Ingeniería y Tecnología,Femenino,Ingeniería Informática,quas,Universidad de Madrid,UDM01,T54,perferendis,yMA13094
6538,IS80,PLAN983cq,MEC38,2019/2020,Ávila,República de Moldova,no,Guipúzcoa,Ingeniería y Tecnología,Femenino,Ingeniería Informática,quas,Universidad de Madrid,UDM01,T54,perferendis,yMA13094
6539,IS29,PLAN983cq,MEC97,2018/2019,Ávila,República de Moldova,no,Guipúzcoa,Ingeniería y Tecnología,Femenino,Ingeniería Informática,quas,Universidad de Madrid,UDM01,T54,perferendis,yMA13094
6540,IS47,PLAN983cq,MEC45,2023/2024,Ávila,República de Moldova,no,Guipúzcoa,Ingeniería y Tecnología,Femenino,Ingeniería Informática,quas,Universidad de Madrid,UDM01,T54,perferendis,yMA13094
6541,IS82,PLAN485Fi,MEC97,2017/2018,Granada,Congo,si,Pontevedra,Ciencias Sociales y Jurídicas,Masculino,Derecho,est,Universidad de La Laguna,ULL03,T61,totam,kam57057
6542,IS36,PLAN485Fi,MEC25,2018/2019,Granada,Congo,no,Pontevedra,Ciencias Sociales y Jurídicas,Masculino,Derecho,est,Universidad de La Laguna,ULL03,T61,totam,kam57057
6543,IS76,PLAN485Fi,MEC35,2023/2024,Granada,Congo,no,Pontevedra,Ciencias Sociales y Jurídicas,Masculino,Derecho,est,Universidad de La Laguna,ULL03,T61,totam,kam57057
6544,IS64,PLAN485Fi,MEC30,2019/2020,Granada,Congo,no,Pontevedra,Ciencias Sociales y Jurídicas,Masculino,Derecho,est,Universidad de La Laguna,ULL03,T61,totam,kam57057
6545,IS26,PLAN983cq,MEC25,2017/2018,Zaragoza,Suecia,si,Madrid,Ingeniería y Tecnología,Femenino,Ingeniería Informática,maiores,Universidad de Madrid,UDM01,T33,in,JsD94599
6546,IS06,PLAN983cq,MEC52,2018/2019,Zaragoza,Suecia,no,Madrid,Ingeniería y Tecnología,Femenino,Ingeniería Informática,maiores,Universidad de Madrid,UDM01,T33,in,JsD94599
6547,IS86,PLAN983cq,MEC81,2022/2023,Zaragoza,Suecia,no,Madrid,Ingeniería y Tecnología,Femenino,Ingeniería Informática,maiores,Universidad de Madrid,UDM01,T33,in,JsD94599
6548,IS73,PLAN367gw,MEC09,2017/2018,Sevilla,Bangladesh,si,Badajoz,Ciencias de la Salud,Femenino,Medicina,in,Universidad de Madrid,UDM01,T10,eum,CPY20666
6549,IS74,PLAN180hL,MEC31,2021/2022,Barcelona,Estados Unidos de América,si,Melilla,Humanidades,Femenino,Historia,id,Universidad de Madrid,UDM01,T62,nemo,PPK33309
6550,IS58,PLAN180hL,MEC73,2022/2023,Barcelona,Estados Unidos de América,no,Melilla,Humanidades,Femenino,Historia,id,Universidad de Madrid,UDM01,T62,nemo,PPK33309
6551,IS53,PLAN180hL,MEC44,2017/2018,Barcelona,Estados Unidos de América,no,Melilla,Humanidades,Femenino,Historia,id,Universidad de Madrid,UDM01,T62,nemo,PPK33309
6552,IS84,PLAN180hL,MEC52,2021/2022,Jaén,Côte d'Ivoire,si,Madrid,Humanidades,Masculino,Historia,nostrum,Universidad de Barcelona,UDB02,T31,vitae,Rdk96650
6553,IS21,PLAN180hL,MEC22,2019/2020,Jaén,Côte d'Ivoire,no,Madrid,Humanidades,Masculino,Historia,nostrum,Universidad de Barcelona,UDB02,T31,vitae,Rdk96650
6554,IS89,PLAN180hL,MEC94,2023/2024,Jaén,Côte d'Ivoire,no,Madrid,Humanidades,Masculino,Historia,nostrum,Universidad de Barcelona,UDB02,T31,vitae,Rdk96650
6555,IS14,PLAN485Fi,MEC67,2022/2023,Asturias,Myanmar,si,Cantabria,Ciencias Sociales y Jurídicas,Masculino,Derecho,neque,Universidad de La Laguna,ULL03,T70,voluptate,yAR41270
6556,IS52,PLAN485Fi,MEC16,2018/2019,Albacete,Bosnia y Herzegovina,si,Salamanca,Ciencias Sociales y Jurídicas,Masculino,Derecho,officia,Universidad de Madrid,UDM01,T42,magni,taK60305
6557,IS93,PLAN485Fi,MEC46,2017/2018,Albacete,Bosnia y Herzegovina,no,Salamanca,Ciencias Sociales y Jurídicas,Masculino,Derecho,officia,Universidad de Madrid,UDM01,T42,magni,taK60305
6558,IS24,PLAN485Fi,MEC43,2019/2020,Albacete,Bosnia y Herzegovina,no,Salamanca,Ciencias Sociales y Jurídicas,Masculino,Derecho,officia,Universidad de Madrid,UDM01,T42,magni,taK60305
6559,IS85,PLAN485Fi,MEC03,2022/2023,Albacete,Bosnia y Herzegovina,no,Salamanca,Ciencias Sociales y Jurídicas,Masculino,Derecho,officia,Universidad de Madrid,UDM01,T42,magni,taK60305
6560,IS13,PLAN983cq,MEC32,2018/2019,Santa Cruz de Tenerife,Bangladesh,si,Murcia,Ingeniería y Tecnología,Masculino,Ingeniería Informática,nostrum,Universidad de Barcelona,UDB02,T90,exercitationem,XUB14607
6561,IS56,PLAN983cq,MEC28,2017/2018,Santa Cruz de Tenerife,Bangladesh,no,Murcia,Ingeniería y Tecnología,Masculino,Ingeniería Informática,nostrum,Universidad de Barcelona,UDB02,T90,exercitationem,XUB14607
6562,IS07,PLAN983cq,MEC35,2022/2023,Santa Cruz de Tenerife,Bangladesh,no,Murcia,Ingeniería y Tecnología,Masculino,Ingeniería Informática,nostrum,Universidad de Barcelona,UDB02,T90,exercitationem,XUB14607
6563,IS62,PLAN983cq,MEC67,2020/2021,Santa Cruz de Tenerife,Bangladesh,no,Murcia,Ingeniería y Tecnología,Masculino,Ingeniería Informática,nostrum,Universidad de Barcelona,UDB02,T90,exercitationem,XUB14607
6564,IS73,PLAN983cq,MEC30,2019/2020,Navarra,Islandia,si,Pontevedra,Ingeniería y Tecnología,Masculino,Ingeniería Informática,illo,Universidad de La Laguna,ULL03,T02,itaque,fvI19524
6565,IS41,PLAN983cq,MEC61,2021/2022,Navarra,Islandia,no,Pontevedra,Ingeniería y Tecnología,Masculino,Ingeniería Informática,illo,Universidad de La Laguna,ULL03,T02,itaque,fvI19524
6566,IS41,PLAN485Fi,MEC99,2019/2020,Álava,Palau,si,Palencia,Ciencias Sociales y Jurídicas,Femenino,Derecho,fugiat,Universidad de Madrid,UDM01,T26,et,UHE03828
6567,IS87,PLAN485Fi,MEC22,2020/2021,Álava,Palau,no,Palencia,Ciencias Sociales y Jurídicas,Femenino,Derecho,fugiat,Universidad de Madrid,UDM01,T26,et,UHE03828
6568,IS84,PLAN485Fi,MEC20,2022/2023,Álava,Palau,no,Palencia,Ciencias Sociales y Jurídicas,Femenino,Derecho,fugiat,Universidad de Madrid,UDM01,T26,et,UHE03828
6569,IS48,PLAN485Fi,MEC11,2018/2019,Álava,Palau,no,Palencia,Ciencias Sociales y Jurídicas,Femenino,Derecho,fugiat,Universidad de Madrid,UDM01,T26,et,UHE03828
6570,IS61,PLAN485Fi,MEC14,2021/2022,Álava,Palau,no,Palencia,Ciencias Sociales y Jurídicas,Femenino,Derecho,fugiat,Universidad de Madrid,UDM01,T26,et,UHE03828
6571,IS94,PLAN983cq,MEC72,2018/2019,Ávila,Santa Lucía,si,Santa Cruz de Tenerife,Ingeniería y Tecnología,Femenino,Ingeniería Informática,aliquid,Universidad de La Laguna,ULL03,T05,quis,SyF45440
6572,IS77,PLAN983cq,MEC92,2021/2022,Ávila,Santa Lucía,no,Santa Cruz de Tenerife,Ingeniería y Tecnología,Femenino,Ingeniería Informática,aliquid,Universidad de La Laguna,ULL03,T05,quis,SyF45440
6573,IS79,PLAN983cq,MEC91,2023/2024,Ávila,Santa Lucía,no,Santa Cruz de Tenerife,Ingeniería y Tecnología,Femenino,Ingeniería Informática,aliquid,Universidad de La Laguna,ULL03,T05,quis,SyF45440
6574,IS63,PLAN367gw,MEC12,2019/2020,Zamora,Eslovenia,si,Teruel,Ciencias de la Salud,Masculino,Medicina,maiores,Universidad de Madrid,UDM01,T86,quibusdam,Exz01009
6575,IS77,PLAN367gw,MEC52,2020/2021,Zamora,Eslovenia,no,Teruel,Ciencias de la Salud,Masculino,Medicina,maiores,Universidad de Madrid,UDM01,T86,quibusdam,Exz01009
6576,IS28,PLAN367gw,MEC22,2023/2024,Zamora,Eslovenia,no,Teruel,Ciencias de la Salud,Masculino,Medicina,maiores,Universidad de Madrid,UDM01,T86,quibusdam,Exz01009
6577,IS91,PLAN367gw,MEC09,2018/2019,Zamora,Eslovenia,no,Teruel,Ciencias de la Salud,Masculino,Medicina,maiores,Universidad de Madrid,UDM01,T86,quibusdam,Exz01009
6578,IS89,PLAN367gw,MEC91,2017/2018,Zamora,Eslovenia,no,Teruel,Ciencias de la Salud,Masculino,Medicina,maiores,Universidad de Madrid,UDM01,T86,quibusdam,Exz01009
6579,IS44,PLAN180hL,MEC44,2018/2019,Alicante,Timor-Leste,si,La Rioja,Humanidades,Femenino,Historia,fugiat,Universidad de Madrid,UDM01,T93,perspiciatis,qzU28947
6580,IS95,PLAN180hL,MEC89,2019/2020,Alicante,Timor-Leste,no,La Rioja,Humanidades,Femenino,Historia,fugiat,Universidad de Madrid,UDM01,T93,perspiciatis,qzU28947
6581,IS60,PLAN983cq,MEC68,2019/2020,Teruel,Myanmar,si,Barcelona,Ingeniería y Tecnología,Femenino,Ingeniería Informática,nobis,Universidad de La Laguna,ULL03,T03,minus,WOz33278
6582,IS13,PLAN983cq,MEC15,2022/2023,Teruel,Myanmar,no,Barcelona,Ingeniería y Tecnología,Femenino,Ingeniería Informática,nobis,Universidad de La Laguna,ULL03,T03,minus,WOz33278
